"ca88dc26f23f4355b0248453dd38ed3d","230801100259","2023/7/31 00:00:00","2226","南库区新1号仓","20230313-2226-1114-15106","1","5","21314#21211","12,3,4,2,4,6|5,3,4,5,2","532","无","91","张宝侠","2023/8/1 06:08:34","91","张宝侠","2023/11/14 13:54:01","161","仓储管理科","100101006","陕西省储备粮扶风直属库有限公司","bf8c845fadfb431ba0c18ddb354b7831","3","e","2026/3/2 03:00:05"
"4943f42098bb4d66b95852ebf31a0b5b","230801100260","2023/7/31 00:00:00","2247","南库区老11号仓","20230314-2247-1114-15134","1","7","21314#21221","11,3,4,2,4,6|5,3,4,5,2","532","无","91","张宝侠","2023/8/1 06:09:33","91","张宝侠","2023/11/14 13:54:01","161","仓储管理科","100101006","陕西省储备粮扶风直属库有限公司","bf8c845fadfb431ba0c18ddb354b7831","3","e","2026/3/2 03:00:05"
"34722cd0a2854d34b8ebf76e18251479","230801100261","2023/7/31 00:00:00","2248","南库区老12号仓","20230314-2248-1114-15135","1","8","21314#21211","10,3,4,2,4,6|5,3,4,5,2","532","无","91","张宝侠","2023/8/1 06:10:19","91","张宝侠","2023/11/14 13:54:02","161","仓储管理科","100101006","陕西省储备粮扶风直属库有限公司","bf8c845fadfb431ba0c18ddb354b7831","3","e","2026/3/2 03:00:05"
"8bd7b071acb7402094709e7e47e2ce79","230801100262","2023/7/31 00:00:00","2229","南库区新4号仓","20230314-2229-1114-15110","1","6","21314#21211","13,3,4,2,4,6|5,3,4,5,2","532","无","90","辛莹","2023/8/1 06:11:30","90","辛莹","2023/11/14 13:54:02","161","仓储管理科","100101006","陕西省储备粮扶风直属库有限公司","6cc0722f8c6e49a295b67368ed5460d0","3","e","2026/3/2 03:00:05"
"2be49fc76d78444a9db29409b8969563","230801100263","2023/7/31 00:00:00","2233","南库区新8号仓","20230314-2233-1114-15121","1","9","21211#21221","11,3,4,2,4,6|5,3,4,5,2","532","无","90","辛莹","2023/8/1 06:12:15","89","范乃娟","2023/11/14 13:54:02","161","仓储管理科","100101006","陕西省储备粮扶风直属库有限公司","6cc0722f8c6e49a295b67368ed5460d0","3","e","2026/3/2 03:00:05"
"b2ccf9c5802d4e1f936d856f823d6f56","230801100264","2023/7/31 00:00:00","2242","南库区老2号仓","20230313-2242-1114-15107","1","11","21314#21211","9,3,4,2,4,6|5,3,4,5,2","532","无","90","辛莹","2023/8/1 06:12:56","90","辛莹","2023/11/14 13:54:03","161","仓储管理科","100101006","陕西省储备粮扶风直属库有限公司","6cc0722f8c6e49a295b67368ed5460d0","3","e","2026/3/2 03:00:05"
"82f18c5f2eef418eb703b1331774c393","230801100265","2023/7/31 00:00:00","2241","南库区新16号仓","20230314-2241-1114-15129","1","9","21314#21211","11,3,4,2,4,6|5,3,4,5,2","532","无","97","崔熙林","2023/8/1 06:14:26","97","崔熙林","2023/11/14 13:54:03","161","仓储管理科","100101006","陕西省储备粮扶风直属库有限公司","b916b73b8ad946fcaec4d3526010b4d9","3","e","2026/3/2 03:00:05"
"cc0bd297a83242dd82348cdcfa03c08d","230801100266","2023/7/31 00:00:00","2232","南库区新7号仓","20230625-2232-1114-15492","1","5","21211#21221","2,2,4,2,4,6|5,3,4,5,2","532","无","97","崔熙林","2023/8/1 06:15:34","97","崔熙林","2023/11/14 13:54:03","161","仓储管理科","100101006","陕西省储备粮扶风直属库有限公司","b916b73b8ad946fcaec4d3526010b4d9","3","e","2026/3/2 03:00:05"
"f53cddc55af34f97abd8683341669f44","230801100267","2023/7/31 00:00:00","2245","南库区老8号仓","20230314-2245-1114-15132","1","8","21314#21221","10,3,4,2,4,6|5,3,4,5,2","532","无","97","崔熙林","2023/8/1 06:16:21","97","崔熙林","2023/11/14 13:54:03","161","仓储管理科","100101006","陕西省储备粮扶风直属库有限公司","b916b73b8ad946fcaec4d3526010b4d9","3","e","2026/3/2 03:00:06"
"6b219439b5fd481cba022248d3ca98cf","230801100268","2023/7/31 00:00:00","2238","南库区新13号仓","20230314-2238-1114-15126","1","8","21314#21211","17,4,2,4,6|5,3,4,5,2","532","无","92","付祥","2023/8/1 06:17:35","92","付祥","2023/11/14 13:54:04","161","仓储管理科","100101006","陕西省储备粮扶风直属库有限公司","abf32cb53d9b4b8f9ce1e2d07c8bc005","3","e","2026/3/2 03:00:06"
"128eb25c05254846b8ca3a4d1508b810","230801100269","2023/7/31 00:00:00","2239","南库区新14号仓","20230314-2239-1114-15127","1","7","21314#21211","16,4,2,4,6|5,3,4,5,2","532","无","92","付祥","2023/8/1 06:18:14","92","付祥","2023/11/14 13:54:04","161","仓储管理科","100101006","陕西省储备粮扶风直属库有限公司","abf32cb53d9b4b8f9ce1e2d07c8bc005","3","e","2026/3/2 03:00:06"
"f8e5685154694f81b1da2fa1dc95e4dc","230801100270","2023/7/31 00:00:00","2240","南库区新15号仓","20230314-2240-1114-15128","1","8","21314#21211","16,4,2,4,6|5,3,4,5,2","532","无","92","付祥","2023/8/1 06:19:01","92","付祥","2023/11/14 13:54:04","161","仓储管理科","100101006","陕西省储备粮扶风直属库有限公司","abf32cb53d9b4b8f9ce1e2d07c8bc005","3","e","2026/3/2 03:00:06"
"b8e1cf6674514400825f080877d3ac1d","230801100271","2023/7/31 00:00:00","2228","南库区新3号仓","20230314-2228-1114-15108","1","5","21211#21221","1,3,4,2,4,6|5,3,4,5,2","532","无","98","刘萍","2023/8/1 06:24:02","98","刘萍","2023/11/14 13:54:04","161","仓储管理科","100101006","陕西省储备粮扶风直属库有限公司","22d81a22cb58415da3ad240b2f970dad","3","e","2026/3/2 03:00:06"
"22ab723951fe489086ae762898fd530b","230801100272","2023/7/31 00:00:00","2230","南库区新5号仓","20230314-2230-1114-15111","1","5","21211#21221","1,3,4,2,4,6|5,3,4,5,2","532","无","98","刘萍","2023/8/1 06:24:47","98","刘萍","2023/11/14 13:54:05","161","仓储管理科","100101006","陕西省储备粮扶风直属库有限公司","22d81a22cb58415da3ad240b2f970dad","3","e","2026/3/2 03:00:06"
"c4f19565598c4fab9175ec2b134d3e84","230801100273","2023/7/31 00:00:00","2555","南库区新9号仓","20230314-2555-1114-15122","1","7","21211#21221","1,2,4,2,4,6|5,3,4,5,2","532","无","98","刘萍","2023/8/1 06:26:43","98","刘萍","2023/11/14 13:54:05","161","仓储管理科","100101006","陕西省储备粮扶风直属库有限公司","22d81a22cb58415da3ad240b2f970dad","3","e","2026/3/2 03:00:06"
"6a66ebb8d17046968de90d2f8e91f129","230801100274","2023/7/31 00:00:00","2231","南库区新6号仓","20230314-2231-1114-15114","1","5","21314#21211","1,3,4,2,4,6|5,3,4,5,2","532","无","96","韩嘉鑫","2023/8/1 06:28:10","96","韩嘉鑫","2023/11/14 13:54:05","161","仓储管理科","100101006","陕西省储备粮扶风直属库有限公司","a0ee77e91c104d0ca8d3ce878b9b9b9c","3","e","2026/3/2 03:00:06"
"929bebde400c4a83881c5f59ea440dbb","230801100275","2023/7/31 00:00:00","2227","南库区新2号仓","20230314-2227-1114-15109","1","11","21211#21221","1,3,4,2,4,6|5,3,4,5,2","532","无","96","韩嘉鑫","2023/8/1 06:28:54","96","韩嘉鑫","2023/11/14 13:54:06","161","仓储管理科","100101006","陕西省储备粮扶风直属库有限公司","a0ee77e91c104d0ca8d3ce878b9b9b9c","3","e","2026/3/2 03:00:06"
"56202850d3124aa4a150a67ce0b291a6","230801100276","2023/7/31 00:00:00","2244","南库区老6号仓","20230314-2244-1114-15131","1","10","21314#21211","6,3,4,2,4,6|5,3,4,5,2","532","无","96","韩嘉鑫","2023/8/1 06:29:45","96","韩嘉鑫","2023/11/14 13:54:06","161","仓储管理科","100101006","陕西省储备粮扶风直属库有限公司","a0ee77e91c104d0ca8d3ce878b9b9b9c","3","e","2026/3/2 03:00:06"
"e376487ce48f416a9f8effdfeeaa52e7","230818100506","2023/8/13 08:00:00","2250","北库区16号仓","20230314-2250-1114-15137","1","5","21314#21211","3,4,2,4,6|5,3,4,5,2","532","无","115","杨少锋","2023/8/18 08:36:58","115","杨少锋","2023/11/14 13:54:06","163","陕西省储备粮扶风直属库有限公司北库区","100101006001","陕西省储备粮扶风直属库有限公司北库区","9ebd0b3542d74d3bb4e7842f23462f1b","3","n",""
"eec349e18dd14e968e746ad581edc7e0","230818100507","2023/8/13 08:00:00","2255","北库区21号仓","20230314-2255-1114-15139","1","7","21211#21314","4,4,2,4,6|5,3,4,5,2","532","无","117","赵毅","2023/8/18 08:41:04","117","赵毅","2023/11/14 13:54:06","163","陕西省储备粮扶风直属库有限公司北库区","100101006001","陕西省储备粮扶风直属库有限公司北库区","65b30790e62e403daa4e4617f2df01d1","3","n",""
"650c089e64cb4ec59d9c1d3ac50da6f4","230904100549","2023/9/4 08:02:00","2243","南库区老4号仓","20230314-2243-1114-15130","1","5","21221#21343","3,4,2,4,6|5,3,4,5,2","531","无","1233","刘斌","2023/9/4 19:02:12","1233","刘斌","2023/11/14 13:54:07","122","陕西省储备粮扶风直属库有限公司","100101006","陕西省储备粮扶风直属库有限公司","146a328c2f1942d2999f974cc8a26281","2","e","2026/3/2 03:00:06"
"f7d872bc58854d748a75adae7546f0b7","230904100550","2023/9/4 08:00:00","2246","南库区老10号仓","20230314-2246-1114-15133","1","8","21343#21221","3,4,2,4,6|5,3,4,5,2","531","无","1233","刘斌","2023/9/4 19:02:54","1233","刘斌","2023/11/14 13:54:07","122","陕西省储备粮扶风直属库有限公司","100101006","陕西省储备粮扶风直属库有限公司","146a328c2f1942d2999f974cc8a26281","2","e","2026/3/2 03:00:06"
"adfced39e9e84173899ee8920be7df49","230904100551","2023/9/4 08:06:01","2238","南库区新13号仓","20230314-2238-1114-15126","1","7","21339#21221","4,4,2,4,6|5,3,4,5,5","531","无","92","付祥","2023/9/4 19:05:38","92","付祥","2023/11/14 13:54:07","161","仓储管理科","100101006","陕西省储备粮扶风直属库有限公司","abf32cb53d9b4b8f9ce1e2d07c8bc005","2","e","2026/3/2 03:00:06"
"8bc6498a53974af78db63e8e9f9eb4fa","230904100552","2023/9/4 08:00:00","2239","南库区新14号仓","20230314-2239-1114-15127","1","9","21339#21221","3,4,2,4,6|5,3,4,5,2","531","无","92","付祥","2023/9/4 19:06:16","92","付祥","2023/11/14 13:54:07","161","仓储管理科","100101006","陕西省储备粮扶风直属库有限公司","abf32cb53d9b4b8f9ce1e2d07c8bc005","2","e","2026/3/2 03:00:06"
"42ac3cac383644d39e5907def6ac8b1f","230904100553","2023/9/4 08:00:00","2240","南库区新15号仓","20230314-2240-1114-15128","1","1","21339#21221","3,4,2,4,6|5,3,4,5,1","531","无","92","付祥","2023/9/4 19:07:00","92","付祥","2023/11/14 13:54:08","161","仓储管理科","100101006","陕西省储备粮扶风直属库有限公司","abf32cb53d9b4b8f9ce1e2d07c8bc005","2","e","2026/3/2 03:00:06"
"bd8a3d2b428c49348ed5a46f98ad7036","230904100554","2023/9/4 08:00:00","2229","南库区新4号仓","20230314-2229-1114-15110","1","5","21339#21221","3,4,2,4,6|5,3,4,5,2","531","无","90","辛莹","2023/9/4 19:08:07","90","辛莹","2023/11/14 13:54:08","161","仓储管理科","100101006","陕西省储备粮扶风直属库有限公司","6cc0722f8c6e49a295b67368ed5460d0","2","e","2026/3/2 03:00:07"
"9113229b83a24b829f99bd75cbd787e9","230904100555","2023/9/4 08:00:00","2233","南库区新8号仓","20230314-2233-1114-15121","1","5","21339#21221","3,4,2,4,6|5,3,4,5,2","531","无","90","辛莹","2023/9/4 19:09:00","90","辛莹","2023/11/14 13:54:08","161","仓储管理科","100101006","陕西省储备粮扶风直属库有限公司","6cc0722f8c6e49a295b67368ed5460d0","2","e","2026/3/2 03:00:07"
"5f9f36f16e514fd2a49f851a39c7107b","230904100556","2023/9/4 08:13:29","2242","南库区老2号仓","20230313-2242-1114-15107","1","7","21339#21221","3,4,2,4,6|5,3,4,5,1","531","无","90","辛莹","2023/9/4 19:14:17","90","辛莹","2023/11/14 13:54:08","161","仓储管理科","100101006","陕西省储备粮扶风直属库有限公司","6cc0722f8c6e49a295b67368ed5460d0","2","e","2026/3/2 03:00:07"
"fc5bcdcbd06f4c28b43ee7a217517b88","230904100557","2023/9/4 08:00:00","2231","南库区新6号仓","20230314-2231-1114-15114","1","4","21339#21221","3,4,2,4,6|5,3,4,5,4","531","无","96","韩嘉鑫","2023/9/4 19:15:59","96","韩嘉鑫","2023/11/14 13:54:09","161","仓储管理科","100101006","陕西省储备粮扶风直属库有限公司","a0ee77e91c104d0ca8d3ce878b9b9b9c","2","e","2026/3/2 03:00:07"
"77fcfcb6190c4b19beb8c305aca669f6","230904100558","2023/9/4 08:00:00","2244","南库区老6号仓","20230314-2244-1114-15131","1","7","21339#21221","4,4,2,4,6|5,3,4,5,2","531","无","96","韩嘉鑫","2023/9/4 19:16:46","96","韩嘉鑫","2023/11/14 13:54:09","161","仓储管理科","100101006","陕西省储备粮扶风直属库有限公司","a0ee77e91c104d0ca8d3ce878b9b9b9c","2","e","2026/3/2 03:00:07"
"6e341814299340e8acdac2b53e162859","230904100559","2023/9/4 08:00:00","2227","南库区新2号仓","20230314-2227-1114-15109","1","5","21339#21221","3,4,2,4,6|5,3,4,5,1","531","无","96","韩嘉鑫","2023/9/4 19:17:27","96","韩嘉鑫","2023/11/14 13:54:09","161","仓储管理科","100101006","陕西省储备粮扶风直属库有限公司","a0ee77e91c104d0ca8d3ce878b9b9b9c","2","e","2026/3/2 03:00:07"
"06bb3449bcf7453680311ea77dd6b152","230904100560","2023/9/4 08:00:00","2226","南库区新1号仓","20230313-2226-1114-15106","1","4","21339#21221","3,4,2,4,6|5,3,4,5,1","531","无","91","张宝侠","2023/9/4 19:19:06","91","张宝侠","2023/11/14 13:54:09","161","仓储管理科","100101006","陕西省储备粮扶风直属库有限公司","bf8c845fadfb431ba0c18ddb354b7831","2","e","2026/3/2 03:00:07"
"d97f0193a65b42d3b04498be8768e171","230904100561","2023/9/4 08:19:20","2247","南库区老11号仓","20230314-2247-1114-15134","1","4","21339#21221","3,4,2,4,6|5,3,4,5,2","531","无","91","张宝侠","2023/9/4 19:19:45","91","张宝侠","2023/11/14 13:54:10","161","仓储管理科","100101006","陕西省储备粮扶风直属库有限公司","bf8c845fadfb431ba0c18ddb354b7831","2","e","2026/3/2 03:00:07"
"2b49a653d596475dbba7a7e25d8e78f1","230904100562","2023/9/4 08:19:59","2248","南库区老12号仓","20230314-2248-1114-15135","1","8","21339#21221","3,4,2,4,6|5,3,4,5,2","531","无","91","张宝侠","2023/9/4 19:20:32","91","张宝侠","2023/11/14 13:54:10","161","仓储管理科","100101006","陕西省储备粮扶风直属库有限公司","bf8c845fadfb431ba0c18ddb354b7831","2","e","2026/3/2 03:00:07"
"8bfe256433544c7481036c89ac2a10fa","230904100563","2023/9/4 08:00:00","2235","南库区新10号仓","20230314-2235-1114-15123","1","7","21339#21221","3,4,2,4,6|5,3,4,5,1","531","无","94","郭君","2023/9/4 19:21:50","94","郭君","2023/11/14 13:54:10","161","仓储管理科","100101006","陕西省储备粮扶风直属库有限公司","d518b8cac9b64f4b9d8e418e3373eeef","2","e","2026/3/2 03:00:07"
"564d64322163458fa8ada9172d65c429","230904100564","2023/9/4 08:00:00","2236","南库区新11号仓","20230314-2236-1114-15124","1","4","21339#21221","3,4,2,4,6|5,3,4,5,1","531","无","94","郭君","2023/9/4 19:23:02","94","郭君","2023/11/14 13:54:10","161","仓储管理科","100101006","陕西省储备粮扶风直属库有限公司","d518b8cac9b64f4b9d8e418e3373eeef","2","e","2026/3/2 03:00:07"
"fe6263f749b5418e9729a765f644dce3","230904100565","2023/9/4 08:00:00","2237","南库区新12号仓","20230314-2237-1114-15125","1","5","21339#21343","3,4,2,4,6|5,3,4,5,2","531","无","94","郭君","2023/9/4 19:24:06","94","郭君","2023/11/14 13:54:11","161","仓储管理科","100101006","陕西省储备粮扶风直属库有限公司","d518b8cac9b64f4b9d8e418e3373eeef","2","e","2026/3/2 03:00:07"
"871e71cbe8ea45598d415c0778b1e881","230904100566","2023/9/4 08:00:00","2232","南库区新7号仓","20230625-2232-1114-15492","1","5","21339#21221","3,4,2,4,6|5,3,4,5,2","531","无","97","崔熙林","2023/9/4 19:25:08","97","崔熙林","2023/11/14 13:54:11","161","仓储管理科","100101006","陕西省储备粮扶风直属库有限公司","b916b73b8ad946fcaec4d3526010b4d9","2","e","2026/3/2 03:00:07"
"b1a2137e76154a868c5edea8713fc6df","230904100567","2023/9/4 08:00:00","2241","南库区新16号仓","20230314-2241-1114-15129","1","7","21339#21221","3,4,2,4,6|5,3,4,5,5","531","无","97","崔熙林","2023/9/4 19:25:43","97","崔熙林","2023/11/14 13:54:11","161","仓储管理科","100101006","陕西省储备粮扶风直属库有限公司","b916b73b8ad946fcaec4d3526010b4d9","2","e","2026/3/2 03:00:07"
"cdfe4288d7594c96a50a08d469c44b44","230904100568","2023/9/4 08:00:00","2245","南库区老8号仓","20230314-2245-1114-15132","1","8","21314#21221","4,4,2,4,6|5,3,4,5,2","531","无","97","崔熙林","2023/9/4 19:26:34","97","崔熙林","2023/11/14 13:54:11","161","仓储管理科","100101006","陕西省储备粮扶风直属库有限公司","b916b73b8ad946fcaec4d3526010b4d9","2","e","2026/3/2 03:00:07"
"001e0f82d5644523b6b30b5b29ebab4e","230904100569","2023/9/4 08:29:30","2228","南库区新3号仓","20230314-2228-1114-15108","1","7","21314#21221","3,4,2,4,6|5,3,4,5,2","531","无","89","范乃娟","2023/9/4 19:29:57","89","范乃娟","2023/11/14 13:54:12","161","仓储管理科","100101006","陕西省储备粮扶风直属库有限公司","25a97e81ce9842cba4fab31fe2b1b1d1","2","e","2026/3/2 03:00:08"
"dcb5af2c37454346964778c4df1fee24","230904100570","2023/9/4 08:00:00","2230","南库区新5号仓","20230314-2230-1114-15111","1","7","21314#21221","3,4,2,4,6|5,3,4,5,5","531","无","89","范乃娟","2023/9/4 19:30:24","89","范乃娟","2023/11/14 13:54:12","161","仓储管理科","100101006","陕西省储备粮扶风直属库有限公司","25a97e81ce9842cba4fab31fe2b1b1d1","2","e","2026/3/2 03:00:08"
"5d9dc8bf1fd8410babd79e3f0b66e058","230904100571","2023/9/4 08:00:00","2555","南库区新9号仓","20230314-2555-1114-15122","1","5","21314#21221","4,4,2,4,6|5,3,4,5,2","531","无","89","范乃娟","2023/9/4 19:30:50","89","范乃娟","2023/11/14 13:54:12","161","仓储管理科","100101006","陕西省储备粮扶风直属库有限公司","25a97e81ce9842cba4fab31fe2b1b1d1","2","e","2026/3/2 03:00:08"
"58909c6e200a4acbb9940530d50a1a8d","240729104320","2024/7/29 09:06:00","2243","南库区老4号仓","20230314-2243-1114-15130","1","1,2,1|1,3,2","21314#21211","6|3","532","","1405","刘斌","2024/7/29 08:44:53","89","范乃娟","2024/8/28 08:28:55","122","陕西省储备粮扶风直属库有限公司","100101006","陕西省储备粮扶风直属库有限公司","b3fd108105a64e8e9ef1ccbd23f4e011","3","i","2026/1/27 03:10:12"
"5486c02a7cab4179b1d98b87fe57f9ac","240729104321","2024/7/29 08:05:02","2246","南库区老10号仓","20230314-2246-1114-15133","1","1,2,3|1,2,3","21314#21221","5|4","532","","1405","刘斌","2024/7/29 08:47:41","1405","刘斌","2024/7/29 08:47:49","122","陕西省储备粮扶风直属库有限公司","100101006","陕西省储备粮扶风直属库有限公司","b3fd108105a64e8e9ef1ccbd23f4e011","2","i","2026/1/27 03:10:12"
"5975c385b9a94fd28e2e3a6a72724fc6","240729104322","2024/7/29 08:13:02","2242","南库区老2号仓","20230313-2242-1114-15107","1","1,3,5|1,2,3","21314#21211","4|5","532","","90","辛莹","2024/7/29 08:54:32","90","辛莹","2024/7/29 08:54:42","161","仓储管理科","100101006","陕西省储备粮扶风直属库有限公司","6cc0722f8c6e49a295b67368ed5460d0","3","i","2026/1/27 03:10:12"
"8e1894f9840749a2ba9976ed7d55e957","240729104323","2024/7/29 08:59:00","2229","南库区新4号仓","20230314-2229-1114-15110","1","1,3,4|1,3,4","21314#21211","5|3","532","","90","辛莹","2024/7/29 08:56:45","90","辛莹","2024/7/29 08:56:54","161","仓储管理科","100101006","陕西省储备粮扶风直属库有限公司","6cc0722f8c6e49a295b67368ed5460d0","3","i","2026/1/27 03:10:12"
"793cd9e458cd4ac89060285afd28b0ec","240729104324","2024/7/29 09:00:00","2233","南库区新8号仓","20230314-2233-1114-15121","1","1,5,2|1,4,2","21211#21314","5|3","532","","90","辛莹","2024/7/29 08:58:45","89","范乃娟","2024/8/27 08:24:38","161","仓储管理科","100101006","陕西省储备粮扶风直属库有限公司","6cc0722f8c6e49a295b67368ed5460d0","3","i","2026/1/27 03:10:12"
"b730d84518964db0ba45f073c7f470fb","240729104325","2024/7/29 09:04:02","2235","南库区新10号仓","20230314-2235-1114-15123","1","1,3,5","21314","6","","","115","杨少锋","2024/7/29 09:03:08","115","杨少锋","2024/7/29 09:06:33","122","陕西省储备粮扶风直属库有限公司","100101006","陕西省储备粮扶风直属库有限公司","9ebd0b3542d74d3bb4e7842f23462f1b","2","e","2026/3/2 03:00:08"
"93f11689c0d842c784286dbfca8838e6","240729104326","2024/7/29 09:08:10","2236","南库区新11号仓","20231016-2236-1114-15568","1","1,2,3|1,3,5","21314#21211","5|5","532","","115","杨少锋","2024/7/29 09:04:37","89","范乃娟","2024/8/27 08:24:54","122","陕西省储备粮扶风直属库有限公司","100101006","陕西省储备粮扶风直属库有限公司","9ebd0b3542d74d3bb4e7842f23462f1b","3","i","2026/1/27 03:10:13"
"bd051bf23fe245938d8feb2ee234ae6b","240729104327","2024/7/29 09:07:07","2237","南库区新12号仓","20230314-2237-1114-15125","1","1,2,4|1,2,4","21314#21211","5|3","532","","115","杨少锋","2024/7/29 09:06:26","89","范乃娟","2024/8/27 08:25:02","122","陕西省储备粮扶风直属库有限公司","100101006","陕西省储备粮扶风直属库有限公司","9ebd0b3542d74d3bb4e7842f23462f1b","3","i","2026/1/27 03:10:13"
"a420c9297df84b40bd1bf7ce2d64e1e6","240729104328","2024/7/29 09:03:05","2235","南库区新10号仓","20230314-2235-1114-15123","1","1,3,4","21314","6","532","","115","杨少锋","2024/7/29 09:13:08","89","范乃娟","2024/8/27 08:24:50","122","陕西省储备粮扶风直属库有限公司","100101006","陕西省储备粮扶风直属库有限公司","9ebd0b3542d74d3bb4e7842f23462f1b","3","i","2026/1/27 03:10:13"
"746f5c43b76d4459a62712738c8f0d03","240729104329","2024/7/29 09:15:15","2238","南库区新13号仓","20230314-2238-1114-15126","1","1,8,3|1,7,2","21314#21211","6|2","532","","92","付祥","2024/7/29 09:15:31","89","范乃娟","2024/8/28 08:29:00","161","仓储管理科","100101006","陕西省储备粮扶风直属库有限公司","abf32cb53d9b4b8f9ce1e2d07c8bc005","3","i","2026/1/27 03:10:13"
"b60a7b10fb034404b366fe9c4be7f055","240729104330","2024/7/29 09:15:38","2239","南库区新14号仓","20230314-2239-1114-15127","1","1,9,3|1,8,2","21314#21211","4|4","532","","92","付祥","2024/7/29 09:16:51","89","范乃娟","2024/8/28 08:29:05","161","仓储管理科","100101006","陕西省储备粮扶风直属库有限公司","abf32cb53d9b4b8f9ce1e2d07c8bc005","3","i","2026/1/27 03:10:13"
"ec284b378c7e4b4fba1e36d6af8baae5","240729104331","2024/7/29 09:17:58","2240","南库区新15号仓","20230314-2240-1114-15128","1","1,7,2|1,6,3","21314#21211","5|3","532","","92","付祥","2024/7/29 09:18:33","89","范乃娟","2024/8/28 08:29:09","161","仓储管理科","100101006","陕西省储备粮扶风直属库有限公司","abf32cb53d9b4b8f9ce1e2d07c8bc005","3","i","2026/1/27 03:10:13"
"ba99a4c7838f4b7e808b66b1c407b8b9","240729104332","2024/7/29 09:20:42","2227","南库区新2号仓","20230314-2227-1114-15109","1","1,7,1|1,8,2","21211#21314","4|3","532","","96","韩嘉鑫","2024/7/29 09:22:04","89","范乃娟","2024/8/27 08:24:43","161","仓储管理科","100101006","陕西省储备粮扶风直属库有限公司","a0ee77e91c104d0ca8d3ce878b9b9b9c","3","i","2026/1/27 03:10:13"
"5d16399f4f504cd2af841cfcccf821ec","240729104333","2024/7/29 09:22:39","2231","南库区新6号仓","20230314-2231-1114-15114","1","1,5,2|1,7,2","21314#21211","6|3","532","","96","韩嘉鑫","2024/7/29 09:23:40","89","范乃娟","2024/8/27 08:24:33","161","仓储管理科","100101006","陕西省储备粮扶风直属库有限公司","a0ee77e91c104d0ca8d3ce878b9b9b9c","3","i","2026/1/27 03:10:13"
"9d04d0990e0f4ec1b0548fcb0d4f52b8","240729104334","2024/7/29 09:24:13","2244","南库区老6号仓","20230314-2244-1114-15131","1","1,5,3|1,7,3","21314#21211","4|3","532","","96","韩嘉鑫","2024/7/29 09:25:23","89","范乃娟","2024/8/28 08:28:51","161","仓储管理科","100101006","陕西省储备粮扶风直属库有限公司","a0ee77e91c104d0ca8d3ce878b9b9b9c","3","i","2026/1/27 03:10:14"
"2e7c08f592184e958f9f5a8248bd8697","240729104335","2024/7/29 09:29:39","2226","南库区新1号仓","20231205-2226-1114-15703","1","1,8,6|1,9,6","21314#21211","5|4","532","","91","张宝侠","2024/7/29 09:31:59","89","范乃娟","2024/8/27 08:25:07","161","仓储管理科","100101006","陕西省储备粮扶风直属库有限公司","bf8c845fadfb431ba0c18ddb354b7831","3","i","2026/1/27 03:10:14"
"0006fdec689c4c7db92c8b4a72fde20d","240729104336","2024/7/29 09:32:13","2246","南库区老10号仓","20230314-2246-1114-15133","1","1,9,2|1,11,2","21314#21221","6|3","532","","91","张宝侠","2024/7/29 09:33:30","89","范乃娟","2024/8/28 08:28:38","161","仓储管理科","100101006","陕西省储备粮扶风直属库有限公司","bf8c845fadfb431ba0c18ddb354b7831","3","i","2026/1/27 03:10:14"
"2f54914bd4c64082904b56be85869372","240729104337","2024/7/29 09:33:38","2248","南库区老12号仓","20230314-2248-1114-15135","1","1,9,2|1,10,3","21314#21211","5|4","532","","91","张宝侠","2024/7/29 09:35:25","89","范乃娟","2024/8/28 08:28:28","161","仓储管理科","100101006","陕西省储备粮扶风直属库有限公司","bf8c845fadfb431ba0c18ddb354b7831","3","i","2026/1/27 03:10:14"
"4386318177594c9baabd314938578cac","240729104338","2024/7/29 09:38:01","2228","南库区新3号仓","20231208-2228-1114-15708","1","1,9,7|1,10,6","21211#21314","5|4","532","","117","赵毅","2024/7/29 09:39:07","89","范乃娟","2024/8/27 08:24:23","122","陕西省储备粮扶风直属库有限公司","100101006","陕西省储备粮扶风直属库有限公司","65b30790e62e403daa4e4617f2df01d1","3","i","2026/1/27 03:10:14"
"96027017b39a4d33863a6a7a78d1def8","240729104339","2024/7/29 09:39:18","2230","南库区新5号仓","20230314-2230-1114-15111","1","1,7,4|1,9,4","21211#21314","5|3","532","","117","赵毅","2024/7/29 09:40:58","89","范乃娟","2024/8/27 08:24:16","122","陕西省储备粮扶风直属库有限公司","100101006","陕西省储备粮扶风直属库有限公司","65b30790e62e403daa4e4617f2df01d1","3","i","2026/1/27 03:10:14"
"db8c11256d4c4081abcce3ad1713c7e5","240729104340","2024/7/29 09:41:04","2555","南库区新9号仓","20230314-2555-1114-15122","1","1,7,4","21211","8","532","","117","赵毅","2024/7/29 09:41:55","89","范乃娟","2024/8/27 08:24:28","122","陕西省储备粮扶风直属库有限公司","100101006","陕西省储备粮扶风直属库有限公司","65b30790e62e403daa4e4617f2df01d1","3","i","2026/1/27 03:10:14"
"0d94507c96c9484684d03326c6d5a5cd","240729104341","2024/7/29 09:42:45","2232","南库区新7号仓","20230625-2232-1114-15492","1","1,9,6|1,10,7","21314#21211","5|5","532","","97","崔熙林","2024/7/29 09:44:09","89","范乃娟","2024/8/27 08:25:11","161","仓储管理科","100101006","陕西省储备粮扶风直属库有限公司","b916b73b8ad946fcaec4d3526010b4d9","3","i","2026/1/27 03:10:14"
